rank,code,company_name,market_cap,scrape_date
1459,4931,新日本製薬(株),43142,2025-12-07
1460,6240,ヤマシンフィルタ(株),43012,2025-12-07
1461,2923,サトウ食品(株),42888,2025-12-07
1462,7607,(株)進和,42827,2025-12-07
1463,4685,(株)菱友システムズ,42812,2025-12-07
1464,4972,綜研化学(株),42795,2025-12-07
1465,7971,東リ(株),42752,2025-12-07
1466,4051,ＧＭＯフィナンシャルゲート(株),42615,2025-12-07
1467,9632,スバル興業(株),42525,2025-12-07
1468,1869,名工建設(株),42511,2025-12-07
1469,4475,ＨＥＮＮＧＥ(株),42413,2025-12-07
1470,7803,(株)ブシロード,42392,2025-12-07
1471,1813,(株)不動テトラ,42378,2025-12-07
1472,6430,ダイコク電機(株),42321,2025-12-07
1473,7280,(株)ミツバ,42277,2025-12-07
1474,4725,(株)ＣＡＣ　Ｈｏｌｄｉｎｇｓ,42274,2025-12-07
1475,2676,高千穂交易(株),42213,2025-12-07
1476,7711,助川電気工業(株),42205,2025-12-07
1477,2975,スター・マイカ・ホールディングス(株),42194,2025-12-07
1478,6249,(株)ゲームカードホールディングス,42194,2025-12-07
1479,7814,(株)日本創発グループ,42177,2025-12-07
1480,6247,(株)日阪製作所,42122,2025-12-07
1481,4554,富士製薬工業(株),42066,2025-12-07
1482,2705,(株)大戸屋ホールディングス,42055,2025-12-07
1483,9726,ＫＮＴ－ＣＴホールディングス(株),41980,2025-12-07
1484,8008,４℃ホールディングス,41972,2025-12-07
1485,6788,(株)日本トリム,41899,2025-12-07
1486,2792,(株)ハニーズホールディングス,41822,2025-12-07
1487,4390,(株)アイ・ピー・エス,41737,2025-12-07
1488,6272,レオン自動機(株),41708,2025-12-07
1489,7679,(株)薬王堂ホールディングス,41652,2025-12-07
1490,3010,ポラリス・ホールディングス(株),41637,2025-12-07
1491,219A,Ｈｅａｒｔｓｅｅｄ(株),41584,2025-12-07
1492,5976,ネツレン,41567,2025-12-07
1493,1375,ユキグニファクトリー(株),41507,2025-12-07
1494,9687,(株)ＫＳＫ,41465,2025-12-07
1495,3455,ヘルスケア＆メディカル投資法人,41414,2025-12-07
1496,6820,アイコム(株),41253,2025-12-07
1497,3449,(株)テクノフレックス,41246,2025-12-07
1498,6489,前澤工業(株),41227,2025-12-07
1499,3916,デジタル・インフォメーション・テクノロジー(株),41204,2025-12-07
1500,9368,キムラユニティー(株),41060,2025-12-07
1501,4337,ぴあ(株),41052,2025-12-07
1502,7874,レック(株),41028,2025-12-07
1503,3463,いちごホテルリート投資法人,41002,2025-12-07
1504,6062,(株)チャーム・ケア・コーポレーション,40988,2025-12-07
1505,5834,ＳＢＩリーシングサービス(株),40951,2025-12-07
1506,255A,ジーエルテクノホールディングス(株),40756,2025-12-07
1507,9845,(株)パーカーコーポレーション,40738,2025-12-07
1508,6145,ＮＩＴＴＯＫＵ(株),40596,2025-12-07
1509,9658,(株)ビジネスブレイン太田昭和,40537,2025-12-07
1510,4275,(株)カーリット,40428,2025-12-07
1511,1930,北陸電気工事(株),40302,2025-12-07
1512,9284,カナディアン・ソーラー・インフラ投資法人,40280,2025-12-07
1513,7522,ワタミ(株),40252,2025-12-07
1514,7937,(株)ツツミ,40200,2025-12-07
1515,4218,ニチバン(株),40190,2025-12-07
1516,212A,フィットイージー(株),40111,2025-12-07
1517,7989,立川ブラインド工業(株),40074,2025-12-07
1518,9795,(株)ステップ,40058,2025-12-07
1519,3561,(株)力の源ホールディングス,40037,2025-12-07
1520,6140,旭ダイヤモンド工業(株),40011,2025-12-07
1521,4072,(株)電算システムホールディングス,39954,2025-12-07
1522,2207,(株)ｍｅｉｔｏ,39886,2025-12-07
1523,7198,ＳＢＩアルヒ(株),39660,2025-12-07
1524,7723,愛知時計電機(株),39645,2025-12-07
1525,7463,(株)アドヴァングループ,39513,2025-12-07
1526,9629,ピー・シー・エー(株),39402,2025-12-07
1527,7777,(株)スリー・ディー・マトリックス,39310,2025-12-07
1528,3183,ウイン・パートナーズ(株),39288,2025-12-07
1529,5121,藤倉コンポジット(株),39267,2025-12-07
1530,2060,フィード・ワン(株),39208,2025-12-07
1531,4577,ダイト(株),39156,2025-12-07
1532,5038,(株)ｅＷｅＬＬ,39151,2025-12-07
1533,287A,黒田グループ(株),39098,2025-12-07
1534,7438,コンドーテック(株),39095,2025-12-07
1535,1814,大末建設(株),39060,2025-12-07
1536,2268,Ｂ－Ｒ　サーティワン　アイスクリーム(株),39060,2025-12-07
1537,9896,ＪＫホールディングス(株),38986,2025-12-07
1538,6817,スミダコーポレーション(株),38904,2025-12-07
1539,9600,(株)アイネット,38875,2025-12-07
1540,3093,(株)トレジャー・ファクトリー,38835,2025-12-07
1541,4923,コタ(株),38830,2025-12-07
1542,9906,藤井産業(株),38589,2025-12-07
1543,1793,(株)大本組,38584,2025-12-07
1544,4771,(株)エフアンドエム,38563,2025-12-07
1545,4548,生化学工業(株),38520,2025-12-07
1546,2393,(株)日本ケアサプライ,38483,2025-12-07
1547,5464,モリ工業(株),38444,2025-12-07
1548,4611,大日本塗料(株),38386,2025-12-07
1549,9539,京葉瓦斯(株),38382,2025-12-07
1550,6369,トーヨーカネツ(株),38190,2025-12-07
1551,4839,(株)ＷＯＷＯＷ,38103,2025-12-07
1552,5013,(株)ユシロ,38086,2025-12-07
1553,9308,乾汽船(株),38040,2025-12-07
1554,9622,(株)スペース,38012,2025-12-07
1555,3040,(株)ソリトンシステムズ,37997,2025-12-07
1556,8624,いちよし証券(株),37931,2025-12-07
1557,8142,(株)トーホー,37882,2025-12-07
1558,8558,(株)東和銀行,37850,2025-12-07
1559,8844,(株)コスモスイニシア,37811,2025-12-07
1560,9281,タカラレーベン・インフラ投資法人,37802,2025-12-07
1561,2763,(株)エフティグループ,37746,2025-12-07
1562,9742,(株)アイネス,37641,2025-12-07
1563,4345,(株)シーティーエス,37590,2025-12-07
1564,9942,(株)ジョイフル,37552,2025-12-07
1565,3932,(株)アカツキ,37476,2025-12-07
1566,4477,ＢＡＳＥ(株),37467,2025-12-07
1567,2389,(株)デジタルホールディングス,37462,2025-12-07
1568,135A,(株)ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,37402,2025-12-07
1569,1736,(株)オーテック,37364,2025-12-07
1570,5017,富士石油(株),37294,2025-12-07
1571,7760,ＩＭＶ(株),37221,2025-12-07
1572,7932,(株)ニッピ,37124,2025-12-07
1573,3922,(株)ＰＲ　ＴＩＭＥＳ,37102,2025-12-07
1574,8011,(株)三陽商会,37063,2025-12-07
1575,6648,(株)かわでん,37057,2025-12-07
1576,9739,ＮＳＷ(株),37041,2025-12-07
1577,2498,(株)オリエンタルコンサルタンツホールディングス,36980,2025-12-07
1578,1827,(株)ナカノフドー建設,36947,2025-12-07
1579,8551,(株)北日本銀行,36910,2025-12-07
1580,3193,(株)エターナルホスピタリティグループ,36901,2025-12-07
1581,6742,(株)京三製作所,36701,2025-12-07
1582,3843,フリービット(株),36666,2025-12-07
1583,5985,サンコール(株),36646,2025-12-07
1584,5408,(株)中山製鋼所,36586,2025-12-07
1585,2612,かどや製油(株),36472,2025-12-07
1586,3475,(株)グッドコムアセット,36255,2025-12-07
1587,7467,萩原電気ホールディングス(株),36172,2025-12-07
1588,1514,住石ホールディングス(株),36166,2025-12-07
1589,9556,ＩＮＴＬＯＯＰ(株),36145,2025-12-07
1590,2221,岩塚製菓(株),36090,2025-12-07
1591,4826,(株)ＣＩＪ,35963,2025-12-07
1592,7059,(株)コプロ・ホールディングス,35920,2025-12-07
1593,5261,リソルホールディングス(株),35889,2025-12-07
1594,3355,クリヤマホールディングス(株),35814,2025-12-07
1595,2989,東海道リート投資法人,35776,2025-12-07
1596,5989,(株)エイチワン,35690,2025-12-07
1597,6958,日本ＣＭＫ(株),35649,2025-12-07
1598,6677,(株)エスケーエレクトロニクス,35640,2025-12-07
1599,3825,(株)リミックスポイント,35621,2025-12-07
1600,3798,ＵＬＳグループ(株),35230,2025-12-07
1601,2910,(株)ロック・フィールド,35200,2025-12-07
1602,8185,(株)チヨダ,35184,2025-12-07
1603,8285,三谷産業(株),35149,2025-12-07
1604,6620,宮越ホールディングス(株),35013,2025-12-07
1605,6223,(株)西部技研,34994,2025-12-07
1606,2461,(株)ファンコミュニケーションズ,34988,2025-12-07
1607,5659,日本精線(株),34986,2025-12-07
1608,8622,水戸証券(株),34881,2025-12-07
1609,7018,内海造船(株),34809,2025-12-07
1610,2305,(株)スタジオアリス,34801,2025-12-07
1611,4709,(株)ＩＤホールディングス,34787,2025-12-07
1612,4951,エステー(株),34638,2025-12-07
1613,3139,(株)ラクト・ジャパン,34625,2025-12-07
1614,7414,小野建(株),34445,2025-12-07
1615,1964,中外炉工業(株),34398,2025-12-07
1616,4714,(株)リソー教育グループ,34361,2025-12-07
1617,5757,(株)ＣＫサンエツ,34315,2025-12-07
1618,3205,(株)ダイドーリミテッド,34258,2025-12-07
1619,5357,(株)ヨータイ,34250,2025-12-07
1620,8103,明和産業(株),34242,2025-12-07
1621,7596,(株)魚力,34225,2025-12-07
1622,4792,山田コンサルティンググループ(株),34201,2025-12-07
1623,8217,(株)オークワ,34137,2025-12-07
1624,8596,(株)九州リースサービス,34127,2025-12-07
1625,7352,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,34104,2025-12-07
1626,9405,朝日放送グループホールディングス(株),34052,2025-12-07
1627,9640,(株)セゾンテクノロジー,34036,2025-12-07
1628,8881,(株)日神グループホールディングス,33993,2025-12-07
1629,6997,日本ケミコン(株),33952,2025-12-07
1630,7510,(株)たけびし,33931,2025-12-07
1631,7520,(株)エコス,33863,2025-12-07
1632,6222,(株)島精機製作所,33826,2025-12-07
1633,2533,オエノンホールディングス(株),33777,2025-12-07
1634,2158,(株)ＦＲＯＮＴＥＯ,33714,2025-12-07
1635,2669,カネ美食品(株),33700,2025-12-07
1636,3333,(株)あさひ,33641,2025-12-07
1637,9441,(株)ベルパーク,33552,2025-12-07
1638,9273,コーア商事ホールディングス(株),33528,2025-12-07
1639,7537,丸文(株),33521,2025-12-07
1640,6844,新電元工業(株),33498,2025-12-07
1641,4025,多木化学(株),33484,2025-12-07
1642,286A,(株)ユカリア,33463,2025-12-07
1643,9955,(株)ヨンキュウ,33456,2025-12-07
1644,4449,(株)ギフティ,33443,2025-12-07
1645,2831,はごろもフーズ(株),33403,2025-12-07
1646,208A,(株)構造計画研究所ホールディングス,33385,2025-12-07
1647,3546,アレンザホールディングス(株),33333,2025-12-07
1648,8275,(株)フォーバル,33279,2025-12-07
1649,8338,(株)筑波銀行,33269,2025-12-07
1650,1847,(株)イチケン,33253,2025-12-07
1651,4165,(株)プレイド,33253,2025-12-07
1652,6785,(株)鈴木,33231,2025-12-07
1653,4249,森六(株),33114,2025-12-07
1654,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ(株),33047,2025-12-07
1655,6137,小池酸素工業(株),33040,2025-12-07
1656,7455,(株)パリミキホールディングス,32952,2025-12-07
1657,3983,(株)オロ,32903,2025-12-07
1658,3486,(株)グローバル・リンク・マネジメント,32889,2025-12-07
1659,4301,(株)アミューズ,32871,2025-12-07
1660,4763,(株)クリーク・アンド・リバー社,32857,2025-12-07
1661,3771,(株)システムリサーチ,32788,2025-12-07
1662,7925,前澤化成工業(株),32754,2025-12-07
1663,2294,(株)柿安本店,32648,2025-12-07
1664,8006,ユアサ・フナショク(株),32619,2025-12-07
1665,2217,モロゾフ(株),32600,2025-12-07
1666,6675,サクサ(株),32536,2025-12-07
1667,2209,井村屋グループ(株),32493,2025-12-07
1668,6151,日東工器(株),32429,2025-12-07
1669,3580,小松マテーレ(株),32256,2025-12-07
1670,5185,(株)フコク,32225,2025-12-07
1671,8713,フィデアホールディングス(株),32148,2025-12-07
1672,7525,リックス(株),32141,2025-12-07
1673,4462,石原ケミカル(株),32080,2025-12-07
1674,402A,(株)アクセルスペースホールディングス,32066,2025-12-07
1675,2915,ケンコーマヨネーズ(株),32013,2025-12-07
1676,9932,杉本商事(株),32009,2025-12-07
1677,6485,前澤給装工業(株),31992,2025-12-07
1678,4112,保土谷化学工業(株),31939,2025-12-07
1679,1866,北野建設(株),31938,2025-12-07
1680,7893,(株)プロネクサス,31902,2025-12-07
1681,3472,日本ホテル＆レジデンシャル投資法人,31862,2025-12-07
1682,7844,(株)マーベラス,31793,2025-12-07
1683,8018,三共生興(株),31786,2025-12-07
1684,6932,(株)遠藤照明,31784,2025-12-07
1685,4659,(株)エイジス,31775,2025-12-07
1686,8139,(株)ナガホリ,31702,2025-12-07
1687,4439,(株)東名,31684,2025-12-07
1688,6071,(株)ＩＢＪ,31668,2025-12-07
1689,350A,デジタルグリッド(株),31615,2025-12-07
1690,2148,アイティメディア(株),31606,2025-12-07
1691,8141,新光商事(株),31538,2025-12-07
1692,2475,ＷＤＢホールディングス(株),31514,2025-12-07
1693,6915,千代田インテグレ(株),31487,2025-12-07
1694,3159,丸善ＣＨＩホールディングス(株),31468,2025-12-07
1695,4229,群栄化学工業(株),31449,2025-12-07
1696,8789,フィンテック　グローバル(株),31406,2025-12-07
1697,5210,日本山村硝子(株),31318,2025-12-07
1698,3470,マリモ地方創生リート投資法人,31274,2025-12-07
1699,3984,(株)ユーザーローカル,31243,2025-12-07
1700,6823,リオン(株),31240,2025-12-07
1701,4595,(株)ミズホメディー,31206,2025-12-07
1702,6070,キャリアリンク(株),31174,2025-12-07
1703,6266,タツモ(株),31169,2025-12-07
1704,9628,燦ホールディングス(株),31165,2025-12-07
1705,1712,(株)ダイセキ環境ソリューション,31080,2025-12-07
1706,325A,(株)ＴＥＮＴＩＡＬ,31039,2025-12-07
1707,6547,(株)グリーンズ,30907,2025-12-07
1708,2462,ライク(株),30902,2025-12-07
1709,6653,(株)正興電機製作所,30849,2025-12-07
1710,7482,(株)シモジマ,30837,2025-12-07
1711,1780,(株)ヤマウラ,30790,2025-12-07
1712,7955,クリナップ(株),30778,2025-12-07
1713,3452,(株)ビーロット,30690,2025-12-07
1714,2349,(株)エヌアイデイ,30676,2025-12-07
1715,5902,ホッカンホールディングス(株),30589,2025-12-07
1716,6535,(株)アイモバイル,30585,2025-12-07
1717,8203,(株)ＭｒＭａｘＨＤ,30580,2025-12-07
1718,1948,(株)弘電社,30453,2025-12-07
1719,2374,セントケア・ホールディング(株),30429,2025-12-07
1720,2780,(株)コメ兵ホールディングス,30394,2025-12-07
1721,7238,曙ブレーキ工業(株),30387,2025-12-07
1722,6418,日本金銭機械(株),30385,2025-12-07
1723,6994,(株)指月電機製作所,30350,2025-12-07
1724,3891,ニッポン高度紙工業(株),30330,2025-12-07
1725,6387,サムコ(株),30322,2025-12-07
1726,2153,Ｅ・Ｊホールディングス(株),30233,2025-12-07
1727,7047,ポート(株),30229,2025-12-07
1728,8920,(株)東祥,30116,2025-12-07
1729,6306,日工(株),30080,2025-12-07
1730,261A,(株)日水コン,29997,2025-12-07
1731,6061,(株)ユニバーサル園芸社,29949,2025-12-07
1732,3315,日本コークス工業(株),29933,2025-12-07
1733,4662,(株)フォーカスシステムズ,29930,2025-12-07
1734,3221,(株)ヨシックスホールディングス,29912,2025-12-07
1735,7460,(株)ヤギ,29842,2025-12-07
1736,1904,大成温調(株),29801,2025-12-07
1737,3388,明治電機工業(株),29757,2025-12-07
1738,2359,(株)コア,29654,2025-12-07
1739,6584,三桜工業(株),29652,2025-12-07
1740,1429,(株)日本アクア,29616,2025-12-07
1741,8291,日産東京販売ホールディングス(株),29611,2025-12-07
1742,4027,テイカ(株),29606,2025-12-07
1743,7769,リズム(株),29599,2025-12-07
1744,9286,エネクス・インフラ投資法人,29584,2025-12-07
1745,4499,(株)Ｓｐｅｅｅ,29519,2025-12-07
1746,401A,霞ヶ関ホテルリート投資法人,29477,2025-12-07
1747,9709,ＮＣＳ＆Ａ(株),29430,2025-12-07
1748,6238,フリュー(株),29371,2025-12-07
1749,4058,トヨクモ(株),29369,2025-12-07
1750,5218,(株)オハラ,29242,2025-12-07
1751,7717,(株)ブイ・テクノロジー,29227,2025-12-07
1752,4396,(株)システムサポートホールディングス,29224,2025-12-07
1753,8070,東京産業(株),29166,2025-12-07
1754,6125,(株)岡本工作機械製作所,29128,2025-12-07
1755,8101,(株)ＧＳＩクレオス,28998,2025-12-07
1756,6227,ＡＩメカテック(株),28996,2025-12-07
1757,8860,フジ住宅(株),28927,2025-12-07
1758,2820,(株)やまみ,28915,2025-12-07
1759,1777,川崎設備工業(株),28908,2025-12-07
1760,341A,(株)トヨコー,28888,2025-12-07
1761,9768,いであ(株),28834,2025-12-07
1762,5592,(株)くすりの窓口,28832,2025-12-07
1763,2009,鳥越製粉(株),28822,2025-12-07
1764,9880,イノテック(株),28811,2025-12-07
1765,3488,セントラル・リート投資法人,28810,2025-12-07
1766,2114,フジ日本(株),28779,2025-12-07
1767,2922,(株)なとり,28757,2025-12-07
1768,8007,高島(株),28740,2025-12-07
1769,6279,(株)瑞光,28656,2025-12-07
1770,5132,(株)ｐｌｕｓｚｅｒｏ,28575,2025-12-07
1771,3741,(株)セック,28570,2025-12-07
1772,6083,ＥＲＩホールディングス(株),28549,2025-12-07
1773,9278,ブックオフグループホールディングス(株),28540,2025-12-07
1774,6832,アオイ電子(株),28536,2025-12-07
1775,9035,第一交通産業(株),28518,2025-12-07
1776,3199,綿半ホールディングス(株),28501,2025-12-07
